id	class	pos	qual	aScore	numN	readLen	junction	strand	posR2	qualR2	aScoreR2	numNR2	readLenR2	junctionR2	strandR2
J00118:113:H3TK7BBXX:3:2201:15422:28745	linearStrong	99	42	0	0	127	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	99	42	0	0	127	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2128:2828:22643	linearStrong	82	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2127:20912:37554	linearStrong	102	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	102	42	-3	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2127:11485:24384	linearStrong	27	3	0	16	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	40	-8	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2126:24535:47700	linearStrong	46	40	-10	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	40	0	8	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2126:8024:4708	linearStrong	81	8	-21	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2126:10977:3002	linearStrong	71	40	-10	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627564	23	-12	0	127	chr12	0
J00118:113:H3TK7BBXX:3:2124:18375:7345	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	-3	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2123:11779:13711	linearStrong	93	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	109	42	0	1	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2123:13971:10932	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	48	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2123:4198:7890	linearStrong	97	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	24	-3	9	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2120:20547:43533	linearStrong	77	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	128	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2120:8126:14062	linearStrong	122	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2119:17360:39664	linearStrong	78	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	20	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2119:28371:17315	linearStrong	60	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2118:15544:43656	linearStrong	116	42	-2	0	118	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	-2	0	118	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2117:16528:43357	linearStrong	117	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	81	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2117:22800:15434	linearStrong	96	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	40	-8	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2117:29620:6607	linearStrong	86	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2115:9323:33264	linearStrong	72	42	-7	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	40	-10	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2115:18842:23065	linearStrong	96	42	-3	0	126	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	126	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2115:9485:16418	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	23	-7	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2114:21785:47049	linearStrong	59	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	-3	0	125	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2114:25469:38310	linearStrong	86	42	-5	0	148	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	24	-14	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2113:10460:37062	linearStrong	78	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2113:10368:35919	linearStrong	78	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2112:24789:41845	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2112:22769:34371	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2112:22374:2844	linearStrong	98	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2111:11718:48526	linearStrong	82	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627538	42	-4	0	151	chr12	0
J00118:113:H3TK7BBXX:3:2111:3244:33563	linearStrong	62	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	23	-6	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2111:27965:27268	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2110:13798:33246	linearStrong	24	0	0	19	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2110:27590:7134	linearStrong	101	42	0	0	126	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	126	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2109:11475:40614	linearStrong	116	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2109:5193:2053	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	39	42	0	4	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2108:12002:8365	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	72	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2107:10866:12867	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2106:22394:45854	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	128	2	0	20	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2106:18690:7468	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	56	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2106:13301:3020	linearStrong	56	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2106:18122:1314	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2105:13017:43357	linearStrong	81	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	40	0	9	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2104:6289:16225	linearStrong	70	0	-28	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	143	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2104:6715:7046	linearStrong	98	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2103:25276:41387	linearStrong	55	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	90	42	-3	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2103:29427:39330	linearStrong	85	42	-3	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627792	42	0	0	89	chr12	0
J00118:113:H3TK7BBXX:3:2103:8055:25650	linearStrong	123	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2102:27549:47753	linearStrong	96	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	40	-8	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2102:4696:11460	linearStrong	96	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:2101:30411:20181	linearStrong	84	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627820	42	0	0	55	chr12	0
J00118:113:H3TK7BBXX:3:1228:27945:47805	linearStrong	26	0	0	17	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	92	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1225:29660:13359	linearStrong	53	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627532	42	-5	0	143	chr12	0
J00118:113:H3TK7BBXX:3:1225:17198:4989	linearStrong	116	42	0	0	107	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	107	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1224:7090:29536	linearStrong	123	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1224:20679:28358	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	130	0	0	21	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1224:4959:25632	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	99	42	-3	0	140	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1223:9861:43234	linearStrong	79	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1223:14742:39101	linearStrong	94	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1223:24160:28938	linearStrong	93	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1222:11870:10106	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1221:9181:20533	linearStrong	94	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	0	0	99	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1220:19553:43216	linearStrong	26	0	0	17	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	92	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1219:4726:40596	linearStrong	62	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	107	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1219:27143:27039	linearStrong	73	42	0	0	149	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627621	40	-3	0	54	chr12	0
J00118:113:H3TK7BBXX:3:1218:21876:27654	linearStrong	98	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1217:8826:39822	linearStrong	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	27	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1216:24170:44148	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1216:23835:25210	linearStrong	116	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1216:22049:16454	linearStrong	65	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1215:15331:29817	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1215:31964:28745	linearStrong	114	42	0	0	120	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	0	0	120	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1215:6461:21272	linearStrong	98	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1214:20912:41669	linearStrong	97	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	110	42	0	2	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1214:29579:2316	linearStrong	94	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	0	0	147	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1213:20740:40315	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1213:21755:29483	linearStrong	102	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	102	42	0	0	128	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1212:3417:33932	linearStrong	70	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	-4	0	149	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1212:28128:3319	linearStrong	98	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1211:8268:36956	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1211:1509:18247	linearStrong	98	42	0	0	125	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	125	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1210:20385:47506	linearStrong	115	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	121	42	0	0	113	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1210:6634:18335	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1209:2706:35233	linearStrong	62	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	-3	0	123	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1208:6877:42847	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1207:23977:27145	linearStrong	98	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	135	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1206:5071:33668	linearStrong	127	42	0	0	107	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	127	40	-3	0	61	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1206:9506:14344	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1204:17594:42460	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	4	0	14	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1204:29873:30714	linearStrong	98	42	-5	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	-5	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1204:12134:19003	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	63	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1204:11951:15205	linearStrong	114	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1203:28524:43779	linearStrong	83	42	0	0	106	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	42	0	0	106	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1203:14712:17421	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	4	0	14	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1203:7841:3196	linearStrong	94	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1201:1925:44781	linearStrong	116	42	0	0	121	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	120	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1201:23287:23241	linearStrong	65	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627641	42	0	0	47	chr12	0
J00118:113:H3TK7BBXX:3:1201:23632:18986	linearStrong	96	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1201:25317:18599	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	52	42	0	0	149	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1128:16082:21553	linearStrong	96	40	-8	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1126:21968:33088	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1126:16457:11442	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1125:4300:39647	linearStrong	79	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	4	0	14	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1124:6674:30679	linearStrong	86	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	42	0	0	144	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1122:9140:30696	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627576	42	0	0	81	chr12	0
J00118:113:H3TK7BBXX:3:1121:5416:25263	linearStrong	116	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627807	42	0	0	64	chr12	0
J00118:113:H3TK7BBXX:3:1121:12449:23804	linearStrong	54	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	82	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1121:20141:16981	linearStrong	137	42	0	0	89	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	137	42	0	0	89	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1121:14966:12480	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	126	0	0	18	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1120:8318:37888	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	106	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1119:27306:35303	linearStrong	109	42	-3	0	103	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	104	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1118:30969:8488	linearStrong	118	42	-3	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627841	42	0	0	40	chr12	0
J00118:113:H3TK7BBXX:3:1118:23937:4954	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1117:8552:42548	linearStrong	117	42	0	0	128	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	-3	0	138	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1117:25885:39945	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	131	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1116:15554:39312	linearStrong	54	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	121	4	0	13	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1116:4371:26265	linearStrong	112	3	-22	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	8	-19	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1116:7273:6150	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	121	4	0	13	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1116:26707:3635	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	72	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1114:22181:47876	linearStrong	61	42	0	0	125	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	0	0	125	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1114:9374:40877	linearStrong	46	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	40	0	8	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1114:27285:13640	linearStrong	96	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	135	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
